Id,ProductId,UserId,ProfileName,Score,Summary,Text,CleanText,Sentiment
328798,B00609PJEC,AJ1VZEKDKQBXV,Nventor,5,Outstanding kibble,"I have a young adult male yellow lab that I've had for about a year (a rescue), and he gets lots of exercise through playing ball many times each day. I recently switched him over from Blue Buffalo Wilderness grain-free, which he liked a lot, to this food, which he absolutely loves (I think even more than the Blue Buffalo). I was initially attracted to this one because it's grain-free and much more reasonably priced that BB, and the rave reviews and comparable nutritional values convinced me to try it, and I'm very glad I did. Making the transition was easy--I fed a mixture of both foods for about a week, going from mostly BB to mostly Hi-Tek, and he had no digestive issues whatsoever in making the change. His stools are a bit darker than before, but also more well-formed, so cleanup is very easy. And most importantly, he's truly thriving with this food--has tons of energy, excellent muscle tone, and beautiful coat condition. The fact that it's also much more affordable is a great bonus, too. In short, I would recommend this food unconditionally.",young adult male yellow lab year rescue get lot exercise playing ball many time day recently switched blue buffalo wilderness grain free liked lot food absolutely love think even blue buffalo initially attracted one grain free much reasonably priced bb rave review comparable nutritional value convinced try glad making transition easy fed mixture food week going mostly bb mostly hi tek digestive issue whatsoever making change stool bit darker also well formed cleanup easy importantly truly thriving food ton energy excellent muscle tone beautiful coat condition fact also much affordable great bonus short would recommend food unconditionally,positive
154355,B002ACU9X4,A2B3EZYH218URM,"Y. Lim ""greenmonkey""",1,"Baronet pods are great, this flavor is awful!!!!!",Do not purchase this particular flavor of coffee pod.  I thought my coffee maker was broken but actually the Small Village Blend of coffee came out very light requiring me to toss the entire box.,purchase particular flavor coffee pod thought coffee maker broken actually small village blend coffee came light requiring toss entire box,negative
65121,B002V0FZMU,A36MP37DITBU6F,"Enchanted  In  Dixie ""Enchanted""",5,Just what you need for that perfect fruit cake for the Christmas Holidays.,Love these red cherries. makes great fruit cake or as granish on cookies or inside your own cherrry cordials. The taste of paradise red cherries is excellent. My son likes to put them in sprite or 7 up.,love red cherry make great fruit cake granish cooky inside cherrry cordial taste paradise red cherry excellent son like put sprite,positive
456381,B003ZIAOV4,A2YQTQ9DI3WYK8,TH,1,Knock off brand made from Concetrate,"Not made in USA as stated. This is NOT made by ""Florida's Natural"", Amazon has the wrong information listed.  It is a knock off brand by a company called ""Florida's Natural GROWERS PRIDE"".  Bottom of can states:<br />""Product of ARGENTINA, made from concentrate"".",made usa stated made florida natural amazon wrong information listed knock brand company called florida natural grower pride bottom state product argentina made concentrate,negative
82637,B003AOH5Y2,A2VA8K7OBZIPP6,K. Lambert,1,WAY Overpriced!!,"This company is gouging you people!!  The product itself is fabulous, the best Chai Latte ever!  But I just bought 6 16-count boxes (what this actually is) from Bed, Bath, & Beyond for $10.99 each.  Unfortunately it looks like they've stopped making this so the mark up is just going to get worse.  Shame on you.",company gouging people product fabulous best chai latte ever bought count box actually bed bath beyond unfortunately look like stopped making mark going get worse shame,negative
415471,B0000Y3PUS,A1H5BHU09G8RB4,Judy Jackson,4,Decaffeinated Coffee,"I already did a review on the coffe I purchased.  Coffee is good, expensive for not being a pound, and shipping is expensive too!",already review coffe purchased coffee good expensive pound shipping expensive,positive
102738,B002L96X68,A9KKSCBTKXWMU,Kathryn,5,Unbelievably good,"Love this product.  How can these be 1 pt on weight watchers for 3-4 cookies?  My plain shortbread list the following ingredients- wheat flour, butter, sugar, salt. I read the review claiming for this to have all sorts of additives.  What kind were they eating?  Is it flavored?",love product pt weight watcher cooky plain shortbread list following ingredient wheat flour butter sugar salt read review claiming sort additive kind eating flavored,positive
237224,B002AN8JDK,A2M6745YFQ533I,Anon,4,Kitty likes the shredded chicken and real chunks of salmon,"Our cat is a picky eater.  She refuses to eat pate-style canned food.  This does not leave us with many options.  Weruva and Tiki Cat both provide foods with shredded chicken meat and/or chunks of fish.  Kitty prefers the Tiki Cat chicken flavors to the Weruva chicken (which she often barfs), and the Weruva fish flavors to the Tiki Cat fish flavors.<br /><br />Our previous vet recommended incorporating wet food into her diet - she was getting chubby on dry food alone. However, our current vet noted that Tiki Cat is high in carbohydrates and fat.",cat picky eater refuse eat pate style canned food leave u many option weruva tiki cat provide food shredded chicken meat chunk fish kitty prefers tiki cat chicken flavor weruva chicken often barf weruva fish flavor tiki cat fish flavor previous vet recommended incorporating wet food diet getting chubby dry food alone however current vet noted tiki cat high carbohydrate fat,positive
241462,B0001E5CJO,A239VY115ZCDFU,"S. Johnston ""scott13""",4,you should check this out...,"Despite the silly premise and acting, i can watch this fim over and over...not quite sure why....possibly because there are some good gore effects, gratuitous nudity (in the most ridiculous shower murder scene likely ever filmed) and a great climax. Clint Howard is actually pretty good as Stanley.<br /><br />This film is like a Troma-fied version of DePalma's Carrie.",despite silly premise acting watch fim quite sure possibly good gore effect gratuitous nudity ridiculous shower murder scene likely ever filmed great climax clint howard actually pretty good stanley film like troma fied version depalma carrie,positive
407586,B002SHYCQQ,A3G6AEIO39LZR0,PickyConsumer,5,Great roasted almond flavor,"I love the flavor of Maranatha.  It has a distinct almond flavor.  If you are looking for a peanut butter like flavor, go with Barney Butter.  However I like the almond taste of Maranatha almond butter.  If you aren't sure, try it a small jar at your supermarket first.  I read reviews that it tasted rancid, which is not the case.  Although if you expect this one taste just like plain peanut butter, you will be disappointed.",love flavor maranatha distinct almond flavor looking peanut butter like flavor go barney butter however like almond taste maranatha almond butter sure try small jar supermarket first read review tasted rancid case although expect one taste like plain peanut butter disappointed,positive
357803,B001GCTTRQ,A10PJEHY3JKKQG,James Ng,1,Nasty stuff,"This stuff taste the worse, no sweetner helps and it stinks up the place...Stay away from this stuff, what a waste of money.",stuff taste worse sweetner help stink place stay away stuff waste money,negative
45312,B0005XN9HI,AYA37GBSOSCL,N. Flowers,5,Great Stuff!,"The is a winner!  It's very convenient, and has all the taste you're looking for.  Somewhere in my magazine reviews, I read that this was the #1 choice for flavor.  I tried a couple other brands to decide for myself...I'm a believer...try it...you'll like it.",winner convenient taste looking somewhere magazine review read choice flavor tried couple brand decide believer try like,positive
